timestamp_sec,timestamp_nanosec,frame_id,pos_x,pos_y,orient_x,orient_y,orient_z,orient_w
1775421412,392315192,map,5.629674279121302,4.688689259399677,0.0,0.0,0.8117196048594356,0.5840473294920897
1775421412,409838168,map,5.629669527957365,4.688681159408059,0.0,0.0,0.8117189108841146,0.5840482939904086
1775421412,439942488,map,5.6296826652866665,4.688681421376215,0.0,0.0,0.8117195749108527,0.584047371115173
1775421412,615578200,map,5.629674538324903,4.68867276583605,0.0,0.0,0.8117186194459323,0.5840486990352687
1775421412,619726520,map,5.629670034681098,4.688687668483542,0.0,0.0,0.8117219313847115,0.5840440960313473
1775421412,794296600,map,5.629670149773213,4.688681304338263,0.0,0.0,0.81171996591378,0.5840468276918657
1775421412,803657240,map,5.629671159961833,4.68868643776526,0.0,0.0,0.8117193959068141,0.5840476198981354
1775421412,809415608,map,5.629680771491175,4.688689595245562,0.0,0.0,0.8117188862151741,0.5840483282756636
1775421412,992398872,map,5.62968753516717,4.68867555488541,0.0,0.0,0.811718271919185,0.5840491820322429
1775421412,995912312,map,5.629693279732516,4.688680948019517,0.0,0.0,0.8117175345558045,0.584050206826987
1775421413,4524856,map,5.629698007836383,4.688669651089457,0.0,0.0,0.8117198155494705,0.5840470366711347
1775421413,195997432,map,5.629701840461999,4.68867475083376,0.0,0.0,0.811722697588002,0.5840430311376527
1775421413,207537464,map,5.629699832187308,4.688669067131179,0.0,0.0,0.8117232922072036,0.5840422047149494
1775421413,389345272,map,5.62969081235623,4.688661325204704,0.0,0.0,0.8117276515361022,0.5840361459119499
1775421413,396571576,map,5.629675051235366,4.68865009047825,0.0,0.0,0.811729167430528,0.5840340390273001
1775421413,406645816,map,5.629670107743005,4.688646334049242,0.0,0.0,0.8117258413843172,0.5840386617587249
1775421413,592527352,map,5.629665023975133,4.688656824216869,0.0,0.0,0.8117292374367474,0.5840339417280099
1775421413,600675064,map,5.629660754172571,4.688655269556008,0.0,0.0,0.8117316088238676,0.5840306458022692
1775421413,792192920,map,5.629653851000858,4.688651165712777,0.0,0.0,0.8117295691204339,0.5840334807316742
1775421413,796020184,map,5.629643074371815,4.688644148129007,0.0,0.0,0.8117265252731527,0.5840377112549958
1775421413,807157144,map,5.629636509107458,4.688640575028738,0.0,0.0,0.8117244806004342,0.5840405530388753
1775421413,992581208,map,5.629637521214542,4.688650795018735,0.0,0.0,0.8117200468363257,0.5840467152240761
1775421414,2810616,map,5.6296183279991325,4.688645481767364,0.0,0.0,0.8117163330929533,0.5840518766258094
1775421414,192166744,map,5.6296378120881085,4.688649596031487,0.0,0.0,0.8117159985104361,0.5840523416289038
1775421414,198039832,map,5.629643894170975,4.688637740741977,0.0,0.0,0.8117156808317787,0.584052783138478
1775421414,203505624,map,5.629649442209102,4.688628636593103,0.0,0.0,0.8117182368550813,0.5840492307647346
1775421414,392454072,map,5.62965390100169,4.68864054937189,0.0,0.0,0.8117200524584556,0.5840467074103253
1775421414,397465816,map,5.629660722904683,4.688637483732787,0.0,0.0,0.8117220543535231,0.5840439251255818
1775421414,594965144,map,5.62967451407644,4.688650986134586,0.0,0.0,0.8117188875653517,0.5840483263991669
1775421414,792156056,map,5.629685770517708,4.688638227250932,0.0,0.0,0.8117236599552009,0.5840416936049457
1775421414,795931160,map,5.629691440247566,4.68863836276826,0.0,0.0,0.8117208628332593,0.58404558113321
1775421414,802824184,map,5.629687828776448,4.688625921455557,0.0,0.0,0.8117215740086771,0.5840445927229151
1775421414,988239896,map,5.629686532111062,4.688628251197846,0.0,0.0,0.8117233883686056,0.5840420710662801
1775421415,1404792,map,5.629696197856418,4.6886385069125645,0.0,0.0,0.8117246190585032,0.584040360603895
1775421415,191998872,map,5.629699336626655,4.688639816991969,0.0,0.0,0.8117231650855784,0.5840423813932092
1775421415,194982040,map,5.629688356800273,4.688648189816584,0.0,0.0,0.8117214779942861,0.5840447261663885
1775421415,394120152,map,5.629686479012891,4.688649924300577,0.0,0.0,0.8117215140358082,0.5840446760748833
1775421415,406469112,map,5.629684810612575,4.688651299968779,0.0,0.0,0.8117230015514474,0.5840426086787752
1775421415,591846136,map,5.62969207198748,4.688639863723246,0.0,0.0,0.8117213927874213,0.5840448445892225
1775421415,595344120,map,5.629703761421536,4.688638277027888,0.0,0.0,0.8117177190325906,0.5840499504396249
1775421415,609774872,map,5.629701274590317,4.68862666086801,0.0,0.0,0.8117158079505113,0.5840526064690136
1775421415,793071032,map,5.629697881375238,4.688622868598792,0.0,0.0,0.811714848824094,0.5840539394597715
1775421415,802775192,map,5.629684185412377,4.688627565074236,0.0,0.0,0.8117126814550096,0.5840569516452296
1775421415,988593240,map,5.629679548578787,4.688623692263987,0.0,0.0,0.8117168689120684,0.5840511319427333
1775421415,994127000,map,5.629676676056155,4.688625425612781,0.0,0.0,0.8117159966331637,0.5840523442379371
1775421416,192469016,map,5.629678285593677,4.688618780415478,0.0,0.0,0.8117152986915911,0.5840533142359703
1775421416,200209784,map,5.62966659607623,4.688618933806,0.0,0.0,0.8117192746258335,0.5840477884564846
1775421416,208885912,map,5.629652374001493,4.688625343501668,0.0,0.0,0.8117211777921981,0.5840451433953088
1775421416,392423960,map,5.629649688425659,4.688634720802412,0.0,0.0,0.811717543877985,0.5840501938709476
1775421416,399025752,map,5.629632324454343,4.6886383224771295,0.0,0.0,0.8117178205369415,0.5840498093679661
1775421416,414279352,map,5.629634695385185,4.688628241385878,0.0,0.0,0.811716479602227,0.5840516730069072
1775421416,593839288,map,5.629629745609855,4.688625954911919,0.0,0.0,0.8117152698840706,0.5840533542725616
1775421416,604103480,map,5.62962300032384,4.688636717620544,0.0,0.0,0.8117164788810136,0.5840516740092514
1775421416,792496248,map,5.629625307011027,4.68863106281793,0.0,0.0,0.8117182131384081,0.5840492637264342
1775421416,796412248,map,5.629625132575045,4.688618045351728,0.0,0.0,0.811719469756979,0.5840475172598963
1775421416,802991864,map,5.629628897756988,4.6886155630120605,0.0,0.0,0.8117219026180456,0.5840441360121169
1775421416,994580952,map,5.629633020071064,4.688614244380966,0.0,0.0,0.8117206373275913,0.5840458945463868
1775421417,3270840,map,5.629620005567106,4.688620464521619,0.0,0.0,0.8117205018163764,0.5840460828829949
1775421417,190998104,map,5.629622415494499,4.688626913215412,0.0,0.0,0.8117225338568289,0.5840432586966905
1775421417,201319896,map,5.629631377281756,4.688632455361631,0.0,0.0,0.8117234135811912,0.5840420360248897
1775421417,209995128,map,5.629624153923801,4.68863117145066,0.0,0.0,0.8117252709009244,0.5840394546439658
