timestamp_sec,timestamp_nanosec,frame_id,pos_x,pos_y,orient_x,orient_y,orient_z,orient_w
1775271472,377915488,map,-29.396724523543124,-0.7621360655099558,0.0,0.0,0.017155645243044686,0.9998528310888032
1775271472,400636384,map,-29.396752824507406,-0.7621415453247471,0.0,0.0,0.01715299386798728,0.9998528765780318
1775271472,433554688,map,-29.396737662956085,-0.7621443905858747,0.0,0.0,0.01715830454995065,0.9998527854564246
1775271472,474138624,map,-29.39673933475938,-0.7621533835047016,0.0,0.0,0.017157551616088687,0.9998527983771117
1775271472,514782208,map,-29.396733324598117,-0.7621500006586647,0.0,0.0,0.01716015503965647,0.9998527536987709
1775271472,548005472,map,-29.396735100743413,-0.7621479773171411,0.0,0.0,0.017167067666971816,0.9998526350356425
1775271472,573522624,map,-29.396726247144674,-0.7621597978932114,0.0,0.0,0.017163798745193245,0.9998526911563695
1775271472,591392992,map,-29.396724539665133,-0.7621700324320072,0.0,0.0,0.017164967536026667,0.99985267109184
1775271472,633140992,map,-29.396730505646804,-0.7621708860326258,0.0,0.0,0.017161648659591227,0.9998527280631306
1775271472,673696832,map,-29.39672595611242,-0.7621620510588063,0.0,0.0,0.017154970370081454,0.9998528426681607
1775271472,693784416,map,-29.39671343247983,-0.762165985485843,0.0,0.0,0.017160492716200213,0.9998527479032786
1775271472,714949248,map,-29.396715476930062,-0.7621663529059934,0.0,0.0,0.017156260530209463,0.9998528205314118
1775271472,731658528,map,-29.39671673897731,-0.7621682939657045,0.0,0.0,0.017158310110155613,0.9998527853610069
1775271472,754085760,map,-29.396724813230332,-0.7621734723521213,0.0,0.0,0.01716099965888822,0.9998527392024825
1775271472,771846464,map,-29.396722172942663,-0.7621889409538977,0.0,0.0,0.017155779960669273,0.9998528287772862
1775271472,795594496,map,-29.396726020640298,-0.7621755168693819,0.0,0.0,0.01715698147089203,0.999852808160685
1775271472,811922176,map,-29.396706688321263,-0.7621846552562975,0.0,0.0,0.01716054287028767,0.9998527470424817
1775271472,844334368,map,-29.396706190265032,-0.762196555601706,0.0,0.0,0.017145983023343206,0.9998529968281153
1775271472,910889024,map,-29.396695324865135,-0.762205242233902,0.0,0.0,0.017142844457205094,0.9998530506449016
